ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
11001,87-15 TO 87-45,LITTLE NECK,PKWY,87-24 TO 87-48,256TH,ST,63,FLORAL PARK,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11004,75-01 TO 75-99,254TH,ST,73-01 TO 75-99,255TH,ST,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,73-21,260TH,ST,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,73-35,260TH,ST,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,82-07 TO 82-63,268TH,ST,81-07 TO 81-39,268TH,ST,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,260-03,74TH,AVE,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,263-21,74TH,AVE,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,259-10,HILLSIDE,AVE,,,,63,FLORAL PARK,,MULTIPLE DWELLING A,,,
11004,260-17,LANGSTON,AVE,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,260-31,LANGSTON,AVE,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,
11004,264-20,LANGSTON,AVE,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,72-07,LITTLE NECK,PKWY,,,,63,GLEN OAKS,,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,
11004,72-75,LITTLE NECK,PKWY,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,GARDEN COMPLEX,,1.0
11004,73-25,LITTLE NECK,PKWY,,,,63,GLEN OAKS,,MULTIPLE DWELLING A,421-A (16),,1.0
11005,269-10,GRAND CENTRAL,PKWY,,,,63,FLORAL PARK,,MULTIPLE DWELLING A,421-A (1-15),,1.0
11005,270-10,GRAND CENTRAL,PKWY,,,,63,FLORAL PARK,,MULTIPLE DWELLING A,421-A (1-15),,1.0
11005,271-10,GRAND CENTRAL,PKWY,,,,63,FLORAL PARK,,MULTIPLE DWELLING A,421-A (1-15),,1.0
11101,44-72 TO 44-80,11TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,46-09,11TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,47-02,11TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,47-38,11TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,44-44,21ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,44-73,21ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,44-74,21ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,45-05,21ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,49-02,21ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-15,23RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,39-23,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-25,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-31,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-44,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-21,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,41-22,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,41-29,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,41-42,24TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,42-20,24TH,ST,23-01,42ND,RD,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,37-15,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-46,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-32,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,42-10,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,42-16 TO 42-26,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,42-43,27TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,37-33,28TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,41-21,28TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,42-12,28TH,ST,42-15,27TH,ST,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,37-34,29TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,38-06 TO 38-08,29TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,38-14,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,38-32,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,38-38,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-21,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,39-25,29TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,41-18,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-20,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-24,29TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,56-15 TO 56-27,2ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,ARTICLE 11,,
11101,37-05,30TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,38-11 TO 38-19,31ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,37-14,32ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,38-12,32ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,37-25,33RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,37-11,34TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,37-17,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-06,34TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,41-16,34TH,AVE,34-02,42ND,ST,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,42-07,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,42-15,34TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,43-01,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,43-03,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,
11101,43-07,34TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,43-09,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,43-13,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,43-17,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,43-19,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,44-01,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,44-15,34TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,41-05,35TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,41-15,35TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,52-27,35TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,53-24,35TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,53-30,35TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,37-14 TO 37-18,36TH,ST,35-11,NORTHERN,BLVD,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-12,37TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,10-14,37TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,27-10,37TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,34-11,37TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-15,37TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-25,37TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,47-29,37TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,47-31,37TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,48-50,37TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,24-16,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,25-10,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,25-11 TO 25-17,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,28-17,38TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,28-18,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,29-06,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,30-16,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,32-01,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,ROOMING HOUSE,,
11101,33-01 TO 33-19,38TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,36-12,38TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,36-16,38TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING B,,,
11101,48-50,38TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,50-35,38TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,27-08,39TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,27-14,39TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,29-05,39TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,30-02 TO 30-18,39TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,13-09,40TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,24-16,40TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,25-05,40TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,29-17,40TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,23-01,41ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,23-10,41ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,24-03,41ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-05,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-07,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-09,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-13,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-16,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-19,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-21,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-23,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-26,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-27,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-29,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-33,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-35,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-38,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,34-41,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-43,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-47,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-49,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-50,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-51,41ST,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-55,41ST,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,3445,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,3450,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,27-03,42ND,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,34-03,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-06,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,34-07,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-10,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-11,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-16,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-17,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-20,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-21,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-22,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-23,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-24,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-25,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-27,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-28,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-29,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-30,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-33,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-34,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-35,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-38,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-39,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-41,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-42,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-44,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-47,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-48,42ND,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-49,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-51,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-55,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-56,42ND,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-06,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-08,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-11,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-14,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-16,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-18,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-20,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,34-23,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING B,,,
11101,34-27,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING B,,,
11101,34-28,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-29,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-30,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-31,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-36,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-38,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-40,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-44,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-46,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-50,43RD,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-52,43RD,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-34,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-36,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-38,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,11-40,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-42,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-44,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-46,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-53,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,ROOMING HOUSE,,
11101,21-59,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (16),,
11101,27-19,44TH,DR,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,34-12,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-14,44TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,34-18,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-20,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-22,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-30,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-32,44TH,ST,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,2117,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,ROOMING HOUSE,,
11101,11-43,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,11-47,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-55,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,11-15,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-03,45TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-03,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-06,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-23,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,ROOMING HOUSE,,
11101,21-34,45TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-48,45TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,34-06,45TH,ST,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,11-14,46TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-15,46TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-24,46TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-25,46TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,21-03,46TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,21-21,46TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-34,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-36,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-38,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-43,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,5-43,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-43,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-11,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,5-16,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-19,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-30,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-12,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,10-15,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-17,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-22,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-24,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-25,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,11-11,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-12,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-13,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-14,47TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,11-18,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-20,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-21,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,
11101,11-23,47TH,RD,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-27,47TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,,,
11101,10-37,48TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-39,48TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-41,48TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-49,48TH,AVE,,,,63,ASTORIA,,MULTIPLE DWELLING A,,,
11101,10-32,49TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-39,49TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,10-51,49TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,11-58,49TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-24,49TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,150,50TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,10-59,50TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING B,421-A (1-15),,
11101,2-14,50TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-14,50TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,10-11,50TH,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,GARDEN COMPLEX,,
11101,5-33,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,5-35,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,5-37,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,421-A (1-15),,
11101,5-46,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-48,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
11101,5-17,51ST,AVE,,,,63,LONG ISLAND CITY,,MULTIPLE DWELLING A,,,
